time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2018-12-19,22.3,19.9,24.3,1.6,,134.0,17.5,,1013.5,
2018-12-20,23.8,19.4,31.3,4.6,,49.0,18.4,,1006.0,
2018-12-21,20.2,20.1,23.0,16.8,,174.0,23.9,,1007.3,
2018-12-22,18.1,16.2,20.8,2.6,,200.0,32.1,,1011.7,
2018-12-23,19.4,15.0,23.1,2.2,,179.0,22.9,,1020.3,
2018-12-24,22.5,14.7,26.5,0.0,,13.0,19.1,,1020.7,
2018-12-25,24.6,18.7,29.8,0.0,,22.0,18.3,,1017.0,
2018-12-26,25.2,19.5,31.5,0.0,,47.0,18.0,,1015.2,
2018-12-27,25.9,20.7,32.1,0.0,,37.0,21.8,,1012.7,
2018-12-28,25.8,21.4,33.6,0.0,,31.0,22.9,,1011.6,
2018-12-29,25.3,20.3,33.3,0.0,,52.0,21.8,,1012.9,
2018-12-30,25.6,19.7,34.2,0.0,,154.0,14.9,,1013.3,
2018-12-31,25.5,20.8,32.6,0.0,,72.0,14.7,,1012.2,
2019-01-01,25.9,21.5,33.9,5.6,,17.0,18.0,,1010.4,
2019-01-02,23.6,19.5,28.2,0.0,,146.0,17.9,,1010.9,
2019-01-03,24.3,21.0,28.6,0.0,,129.0,21.2,,1012.7,
2019-01-04,26.8,20.3,32.7,0.0,,37.0,19.4,,1011.6,
2019-01-05,21.7,21.9,40.0,0.0,,104.0,23.7,,1008.7,
2019-01-06,20.3,17.7,22.4,34.4,,191.0,25.8,,1016.7,
2019-01-07,21.5,18.1,25.7,0.0,,149.0,12.8,,1018.8,
2019-01-08,24.3,19.8,30.2,0.4,,64.0,19.0,,1012.8,
2019-01-09,22.4,20.2,29.7,6.0,,214.0,20.6,,1011.9,
2019-01-10,20.6,19.9,21.8,0.2,,192.0,25.5,,1017.2,
2019-01-11,23.6,19.6,27.7,0.2,,142.0,16.0,,1018.0,
2019-01-12,25.9,20.5,32.9,4.4,,18.0,15.7,,1015.4,
2019-01-13,22.5,21.1,24.3,0.0,,172.0,28.2,,1019.1,
2019-01-14,25.9,20.5,30.4,0.0,,88.0,22.0,,1017.0,
2019-01-15,26.0,22.5,32.1,0.0,,31.0,28.9,,1011.8,
2019-01-16,26.0,21.1,32.0,0.0,,74.0,15.5,,1009.5,
2019-01-17,26.6,22.3,32.2,0.0,,52.0,21.9,,1010.4,
2019-01-18,27.9,22.5,36.4,0.0,,60.0,27.1,,1010.7,
2019-01-19,22.0,22.7,25.1,0.0,,179.0,25.9,,1016.1,
2019-01-20,23.0,20.3,25.6,0.0,,164.0,14.7,,1019.9,
2019-01-21,24.3,21.2,27.6,0.4,,85.0,13.6,,1018.0,
2019-01-22,26.6,21.6,33.0,0.8,,25.0,20.2,,1013.8,
2019-01-23,23.1,22.0,27.5,2.0,,181.0,26.4,,1011.7,
2019-01-24,23.9,21.2,28.1,0.4,,185.0,22.3,,1016.0,
2019-01-25,27.4,21.5,33.4,0.0,,33.0,19.0,,1012.0,
2019-01-26,24.6,22.8,31.0,0.0,,138.0,17.5,,1007.6,
2019-01-27,25.3,22.2,35.2,0.0,,206.0,21.0,,1009.1,
2019-01-28,24.8,22.0,28.2,18.4,,173.0,19.7,,1014.9,
2019-01-29,25.9,22.5,31.9,0.0,,40.0,25.4,,1012.9,
2019-01-30,26.3,22.2,31.5,0.0,,47.0,18.9,,1010.9,
2019-01-31,25.9,22.8,40.3,0.0,,353.0,26.7,,1009.3,
2019-02-01,20.2,17.7,21.9,1.2,,188.0,31.1,,1020.4,
2019-02-02,23.9,17.7,26.9,15.4,,149.0,13.8,,1018.9,
2019-02-03,26.1,20.7,30.9,0.8,,17.0,22.5,,1014.7,
2019-02-04,25.7,21.6,31.4,0.0,,55.0,14.1,,1011.7,
2019-02-05,24.5,22.0,27.7,0.0,,170.0,26.7,,1014.1,
2019-02-06,26.4,22.0,30.3,0.8,,43.0,17.9,,1015.5,
2019-02-07,26.4,23.3,31.0,0.0,,34.0,25.2,,1013.6,
2019-02-08,25.0,22.4,32.7,0.0,,31.0,16.7,,1006.5,
2019-02-09,24.6,19.8,33.4,18.0,,302.0,22.8,,1000.0,
2019-02-10,20.8,16.8,24.1,0.0,,166.0,19.0,,1007.5,
2019-02-11,24.8,16.9,29.6,0.0,,6.0,20.2,,1005.3,
2019-02-12,28.3,20.2,37.4,0.0,,328.0,20.8,,998.8,
2019-02-13,20.9,18.3,25.0,0.0,,171.0,35.0,,1006.0,
2019-02-14,22.4,17.2,26.2,0.0,,144.0,21.0,,1018.3,
2019-02-15,23.0,18.9,27.2,0.0,,14.0,13.3,,1022.9,
2019-02-16,24.3,19.6,29.0,0.0,,8.0,17.8,,1019.9,
2019-02-17,25.6,19.8,30.7,0.0,,11.0,21.2,,1013.2,
2019-02-18,26.1,20.7,32.0,0.0,,30.0,21.6,,1008.3,
2019-02-19,20.5,21.7,27.0,0.0,,183.0,28.6,,1007.6,
2019-02-20,21.1,18.1,22.7,6.2,,182.0,26.5,,1011.6,
2019-02-21,20.4,18.9,22.4,2.0,,176.0,26.8,,1015.7,
2019-02-22,19.6,18.1,21.5,9.4,,197.0,30.3,,1020.0,
2019-02-23,19.8,17.8,22.0,5.2,,204.0,31.9,,1022.0,
2019-02-24,21.6,16.9,25.3,15.8,,153.0,29.2,,1026.9,
2019-02-25,21.1,18.1,25.4,2.0,,96.0,17.5,,1026.6,
2019-02-26,23.7,17.2,28.3,0.0,,1.0,17.1,,1021.3,
2019-02-27,22.6,18.9,24.9,0.0,,199.0,19.0,,1022.1,
2019-02-28,25.0,20.3,29.4,0.0,,356.0,17.5,,1023.1,
2019-03-01,24.5,21.3,28.8,0.0,,12.0,17.8,,1024.4,
2019-03-02,24.4,20.9,29.0,1.0,,25.0,15.3,,1024.5,
2019-03-03,25.3,20.5,29.4,0.0,,10.0,19.4,,1022.6,
2019-03-04,25.3,22.1,30.1,0.0,,30.0,25.3,,1020.0,
2019-03-05,25.3,22.1,29.9,0.0,,33.0,24.5,,1015.0,
2019-03-06,23.0,21.0,35.8,0.0,,295.0,18.2,,1009.6,
2019-03-07,20.6,17.3,24.1,1.6,,170.0,26.8,,1021.9,
2019-03-08,24.0,17.8,29.2,0.0,,5.0,21.5,,1019.9,
2019-03-09,21.3,20.4,23.5,0.0,,189.0,18.2,,1017.2,
2019-03-10,25.1,19.2,29.7,3.8,,349.0,15.4,,1012.5,
2019-03-11,24.2,21.7,27.1,0.0,,159.0,20.3,,1009.2,
2019-03-12,25.1,21.8,36.2,0.0,,342.0,18.0,,1007.4,
2019-03-13,21.8,18.5,24.7,3.2,,125.0,20.1,,1016.1,
2019-03-14,21.6,19.4,28.0,5.0,,33.0,23.2,,1012.6,
2019-03-15,21.0,17.2,22.9,18.0,,217.0,27.9,,1015.0,
2019-03-16,21.4,17.9,24.9,19.4,,137.0,27.0,,1018.5,
2019-03-17,18.8,18.3,21.1,12.4,,228.0,25.2,,1014.5,
2019-03-18,20.1,17.1,23.1,68.4,,297.0,13.1,,1011.6,
2019-03-19,21.7,18.3,26.0,6.6,,209.0,14.4,,1012.3,
2019-03-20,21.8,18.7,24.7,12.2,,204.0,17.9,,1013.8,
2019-03-21,22.3,19.1,25.7,4.4,,218.0,18.3,,1015.6,
2019-03-22,21.9,19.4,26.2,11.4,,248.0,12.5,,1016.5,
2019-03-23,23.8,17.7,29.0,0.0,,354.0,14.5,,1013.1,
2019-03-24,24.2,20.3,30.1,0.2,,295.0,14.5,,1011.0,
2019-03-25,22.3,20.4,27.5,3.4,,318.0,21.0,,1009.1,
2019-03-26,20.3,17.4,25.6,0.8,,225.0,25.0,,1015.8,
2019-03-27,20.5,14.2,23.1,0.0,,115.0,14.9,,1023.2,
2019-03-28,22.6,17.3,26.9,0.0,,357.0,15.4,,1019.7,
2019-03-29,23.0,18.2,27.8,0.0,,8.0,20.6,,1012.6,
2019-03-30,16.8,17.4,26.6,26.0,,295.0,28.6,,1004.4,
2019-03-31,16.9,11.2,22.2,0.2,,273.0,24.7,,1014.6,
2019-04-01,18.9,12.6,20.7,0.0,,220.0,21.3,,1023.3,
2019-04-02,19.1,16.2,22.8,1.2,,124.0,16.1,,1026.9,
2019-04-03,21.4,15.2,27.3,1.8,,352.0,13.6,,1026.3,
2019-04-04,19.7,16.9,22.2,0.0,,213.0,16.5,,1028.5,
2019-04-05,18.5,17.3,21.2,7.0,,176.0,16.1,,1027.7,
2019-04-06,23.5,16.6,29.8,3.4,,350.0,15.1,,1020.4,
2019-04-07,22.4,18.0,27.1,0.0,,333.0,16.0,,1016.9,
2019-04-08,25.7,17.4,34.4,0.0,,327.0,10.8,,1013.6,
2019-04-09,19.6,19.2,27.5,0.0,,249.0,26.4,,1012.9,
2019-04-10,15.7,14.2,18.5,0.2,,185.0,27.9,,1023.5,
2019-04-11,17.2,11.4,19.7,0.0,,216.0,15.2,,1025.5,
2019-04-12,18.2,13.8,21.7,0.0,,203.0,11.7,,1025.2,
2019-04-13,20.4,14.2,27.3,0.0,,310.0,13.3,,1023.3,
2019-04-14,18.1,16.3,21.8,0.0,,219.0,15.2,,1024.0,
2019-04-15,18.5,14.1,21.8,0.0,,212.0,15.6,,1023.6,
2019-04-16,19.3,14.0,23.5,0.0,,209.0,13.1,,1024.6,
2019-04-17,20.0,15.1,25.0,0.0,,340.0,11.0,,1024.8,
2019-04-18,21.5,15.5,27.2,0.4,,338.0,16.6,,1025.0,
2019-04-19,19.9,17.3,23.3,0.0,,195.0,12.7,,1027.3,
2019-04-20,21.3,16.3,25.0,0.0,,16.0,11.1,,1025.4,
2019-04-21,22.4,17.4,26.9,0.0,,9.0,14.5,,1023.1,
2019-04-22,22.1,17.9,27.0,0.0,,28.0,13.9,,1022.4,
2019-04-23,20.5,18.7,22.9,0.4,,165.0,14.5,,1026.1,
2019-04-24,21.3,16.8,26.8,0.6,,355.0,12.9,,1023.5,
2019-04-25,20.9,16.1,25.1,0.0,,340.0,11.4,,1018.8,
2019-04-26,21.1,17.3,29.7,0.0,,287.0,20.3,,1014.3,
2019-04-27,14.9,13.9,18.6,0.0,,206.0,18.5,,1022.2,
2019-04-28,16.6,9.6,22.0,0.0,,236.0,13.8,,1021.0,
2019-04-29,18.6,11.8,21.8,0.0,,340.0,13.2,,1024.6,
2019-04-30,21.5,14.9,24.9,0.0,,2.0,20.0,,1021.2,
2019-05-01,21.4,17.7,25.3,0.0,,5.0,13.8,,1021.4,
2019-05-02,22.0,18.9,25.4,0.0,,24.0,16.3,,1023.0,
2019-05-03,19.9,19.0,25.7,0.0,,2.0,17.3,,1017.3,
2019-05-04,16.5,16.6,21.0,6.2,,226.0,20.7,,1015.0,
2019-05-05,15.1,11.4,18.6,0.0,,231.0,30.0,,1017.0,
2019-05-06,14.9,12.1,19.0,1.4,,235.0,20.8,,1017.1,
2019-05-07,17.3,9.4,23.6,0.0,,320.0,13.3,,1014.0,
2019-05-08,15.1,10.9,21.6,0.0,,296.0,23.6,,1013.1,
2019-05-09,16.8,9.3,21.4,0.0,,340.0,16.6,,1016.9,
2019-05-10,14.2,11.2,20.6,0.0,,321.0,17.3,,1013.8,
2019-05-11,15.1,9.8,20.6,0.0,,260.0,29.4,,1018.1,
2019-05-12,15.1,10.3,20.7,0.0,,248.0,17.2,,1026.6,
2019-05-13,18.0,10.0,23.7,0.0,,352.0,15.3,,1027.7,
2019-05-14,16.5,12.9,21.7,0.0,,273.0,14.0,,1026.8,
2019-05-15,16.9,11.1,21.7,0.0,,331.0,11.6,,1029.1,
2019-05-16,17.2,12.4,23.2,0.0,,346.0,12.2,,1027.6,
2019-05-17,18.1,11.8,24.3,0.0,,343.0,11.8,,1026.9,
2019-05-18,17.5,12.0,20.8,0.0,,279.0,11.8,,1029.2,
2019-05-19,17.8,13.7,23.0,0.0,,333.0,11.5,,1029.5,
2019-05-20,17.8,13.2,23.5,0.0,,351.0,10.5,,1025.9,
2019-05-21,20.1,13.0,27.3,0.0,,327.0,12.1,,1024.2,
2019-05-22,18.3,14.4,21.8,0.0,,248.0,13.5,,1026.7,
2019-05-23,18.2,14.2,22.2,0.0,,317.0,11.0,,1026.4,
2019-05-24,18.6,13.5,25.6,0.0,,331.0,11.8,,1022.2,
2019-05-25,19.5,12.5,27.3,0.0,,325.0,13.7,,1017.9,
2019-05-26,16.0,13.5,23.5,0.0,,305.0,17.0,,1013.6,
2019-05-27,12.9,10.3,20.4,0.0,,302.0,29.9,,1009.8,
2019-05-28,14.9,9.1,19.9,0.0,,302.0,26.5,,1012.0,
2019-05-29,13.7,11.7,20.1,0.0,,312.0,32.3,,1006.4,
2019-05-30,10.8,8.0,16.7,0.0,,267.0,28.3,,1016.5,
2019-05-31,14.0,7.0,20.0,0.0,,273.0,21.0,,1022.2,
2019-06-01,14.5,9.2,18.0,0.0,,241.0,23.0,,1026.8,
2019-06-02,15.3,9.9,19.3,0.0,,316.0,12.8,,1024.5,
2019-06-03,12.1,12.1,18.5,0.0,,283.0,17.2,,1014.0,
2019-06-04,11.2,6.9,13.9,19.2,,243.0,38.4,,1014.1,
2019-06-05,10.8,9.0,14.1,9.4,,241.0,25.2,,1025.1,
2019-06-06,13.9,6.3,17.8,7.2,,272.0,15.3,,1029.9,
2019-06-07,13.6,10.3,16.8,0.0,,322.0,10.9,,1034.3,
2019-06-08,13.1,10.1,15.9,3.0,,317.0,10.3,,1029.9,
2019-06-09,16.1,10.0,21.7,0.0,,303.0,10.9,,1022.9,
2019-06-10,16.7,10.8,22.4,0.0,,323.0,12.6,,1018.8,
2019-06-11,15.7,11.3,21.6,0.0,,298.0,10.3,,1022.7,
2019-06-12,18.5,10.7,20.7,0.0,,332.0,12.5,,1020.6,
2019-06-13,15.6,13.8,21.7,0.0,,292.0,14.9,,1015.3,
2019-06-14,13.9,10.2,20.1,0.0,,272.0,17.4,,1018.7,
2019-06-15,14.5,8.0,18.5,0.0,,281.0,14.2,,1020.2,
2019-06-16,13.4,11.6,15.7,23.6,,210.0,16.9,,1020.1,
2019-06-17,13.0,11.3,15.4,27.2,,226.0,25.5,,1019.5,
2019-06-18,13.6,10.9,18.7,15.0,,273.0,13.1,,1018.7,
2019-06-19,11.0,8.1,15.5,1.8,,240.0,21.0,,1021.3,
2019-06-20,11.1,5.6,15.6,0.0,,294.0,13.4,,1023.2,
2019-06-21,10.4,7.0,14.6,0.0,,244.0,23.5,,1022.9,
2019-06-22,11.1,5.9,14.2,0.0,,243.0,26.5,,1025.3,
2019-06-23,12.3,6.6,14.7,1.8,,215.0,29.8,,1026.3,
2019-06-24,13.8,9.8,16.1,32.4,,191.0,25.7,,1030.2,
2019-06-25,14.6,11.9,17.6,7.6,,172.0,19.2,,1033.0,
2019-06-26,13.3,12.3,17.3,4.6,,202.0,16.3,,1034.7,
2019-06-27,13.9,10.4,18.4,1.6,,290.0,8.9,,1034.3,
2019-06-28,15.1,10.7,21.3,0.4,,352.0,13.6,,1031.3,
2019-06-29,16.4,8.3,21.1,0.0,,353.0,19.0,,1023.6,
2019-06-30,12.4,10.3,18.8,0.0,,266.0,16.9,,1020.5,
2019-07-01,12.2,7.3,18.6,0.0,,326.0,14.2,,1023.3,
2019-07-02,13.1,7.0,21.4,0.0,,317.0,10.9,,1020.1,
2019-07-03,16.0,7.1,18.5,0.0,,216.0,17.3,,1028.2,
2019-07-04,15.0,12.5,18.1,6.8,,145.0,24.9,,1033.9,
2019-07-05,14.1,13.1,18.1,12.2,,113.0,17.2,,1035.2,
2019-07-06,14.5,10.5,19.9,2.2,,7.0,10.8,,1034.8,
2019-07-07,14.8,11.0,19.8,1.0,,332.0,11.8,,1031.6,
2019-07-08,14.9,11.1,21.3,0.4,,309.0,14.5,,1023.3,
2019-07-09,12.3,9.8,18.5,0.0,,260.0,18.6,,1019.8,
2019-07-10,14.0,7.2,18.3,0.0,,314.0,19.9,,1016.5,
2019-07-11,15.4,9.6,20.8,0.0,,319.0,24.4,,1010.9,
2019-07-12,16.4,10.6,20.9,0.0,,325.0,25.5,,1012.3,
2019-07-13,11.1,11.0,15.9,0.4,,289.0,38.8,,1012.9,
2019-07-14,12.3,6.3,17.6,0.0,,284.0,23.5,,1018.3,
2019-07-15,12.8,8.8,17.8,0.0,,266.0,26.8,,1015.4,
2019-07-16,14.2,8.2,21.3,0.0,,277.0,22.2,,1017.7,
2019-07-17,14.6,9.0,20.5,0.0,,292.0,20.8,,1016.3,
2019-07-18,12.4,10.4,19.7,0.0,,262.0,17.5,,1015.2,
2019-07-19,12.9,6.4,19.2,0.0,,275.0,15.2,,1019.9,
2019-07-20,13.7,6.9,20.6,0.0,,346.0,16.4,,1021.5,
2019-07-21,16.4,6.1,24.3,0.0,,340.0,10.8,,1016.0,
2019-07-22,15.6,11.2,23.6,0.0,,331.0,10.8,,1015.8,
2019-07-23,17.3,9.1,23.9,0.0,,317.0,16.2,,1015.1,
2019-07-24,13.4,10.2,20.4,0.0,,228.0,14.0,,1019.0,
2019-07-25,13.5,7.9,20.0,0.0,,318.0,14.1,,1024.8,
2019-07-26,14.2,7.5,19.3,0.0,,302.0,11.3,,1021.3,
2019-07-27,13.5,10.4,18.1,0.0,,253.0,14.1,,1022.3,
2019-07-28,12.6,8.4,19.1,0.0,,288.0,13.2,,1023.7,
2019-07-29,14.6,7.8,20.5,0.0,,290.0,11.3,,1020.6,
2019-07-30,11.9,10.7,14.8,3.8,,215.0,23.1,,1023.9,
2019-07-31,12.9,7.8,15.5,12.4,,210.0,23.2,,1029.1,
2019-08-01,14.0,9.7,19.8,1.6,,314.0,11.8,,1029.0,
2019-08-02,12.9,9.4,17.1,0.0,,298.0,11.4,,1029.9,
2019-08-03,13.3,8.0,21.1,0.0,,293.0,13.0,,1026.8,
2019-08-04,13.8,7.8,17.5,0.0,,251.0,12.8,,1027.6,
2019-08-05,14.1,9.4,20.9,0.0,,341.0,11.7,,1023.8,
2019-08-06,13.2,6.9,20.1,0.0,,325.0,12.0,,1018.9,
2019-08-07,14.5,6.5,23.2,0.0,,347.0,12.1,,1012.5,
2019-08-08,15.8,8.2,21.2,0.0,,305.0,24.5,,1003.7,
2019-08-09,12.7,13.2,18.0,0.0,,300.0,45.9,,1001.4,
2019-08-10,11.4,8.9,15.7,0.0,,290.0,41.8,,1001.6,
2019-08-11,11.4,7.3,16.2,0.0,,281.0,28.8,,1004.5,
2019-08-12,11.9,8.8,16.1,0.6,,238.0,22.4,,1017.9,
2019-08-13,12.1,7.0,16.7,0.0,,273.0,14.7,,1024.8,
2019-08-14,12.5,7.5,19.3,0.0,,334.0,12.9,,1027.2,
2019-08-15,13.5,6.1,21.5,0.0,,316.0,10.9,,1024.2,
2019-08-16,17.8,6.4,25.5,0.0,,328.0,13.3,,1017.9,
2019-08-17,13.4,11.5,17.1,0.0,,211.0,17.6,,1018.6,
2019-08-18,16.4,8.6,21.0,0.0,,356.0,25.0,,1015.8,
2019-08-19,11.7,10.9,17.1,0.0,,273.0,36.7,,1016.0,
2019-08-20,14.5,7.4,21.2,0.0,,277.0,27.1,,1021.3,
2019-08-21,17.1,8.6,22.0,0.0,,292.0,28.1,,1015.1,
2019-08-22,12.5,12.7,19.2,0.0,,225.0,37.0,,1014.8,
2019-08-23,12.9,6.3,19.6,0.0,,303.0,17.5,,1024.6,
2019-08-24,17.2,5.8,25.6,0.0,,320.0,17.1,,1017.9,
2019-08-25,15.1,8.4,20.7,0.0,,188.0,16.8,,1017.5,
2019-08-26,13.9,12.0,15.5,0.8,,169.0,25.8,,1022.0,
2019-08-27,13.0,11.6,15.5,3.0,,174.0,24.0,,1022.0,
2019-08-28,14.5,9.7,19.9,1.2,,248.0,10.3,,1019.2,
2019-08-29,12.6,9.6,14.7,0.0,,217.0,31.7,,1022.1,
2019-08-30,13.8,10.4,15.2,34.8,,172.0,41.5,,1024.4,
2019-08-31,13.8,11.9,16.1,3.8,,198.0,28.6,,1023.3,
2019-09-01,16.3,9.4,23.0,0.0,,334.0,14.3,,1020.0,
2019-09-02,14.4,10.4,18.8,0.0,,248.0,18.9,,1018.0,
2019-09-03,16.4,10.7,23.4,0.0,,316.0,10.5,,1016.4,
2019-09-04,20.5,10.3,28.9,0.0,,298.0,14.5,,1014.0,
2019-09-05,17.8,14.9,21.4,0.0,,136.0,16.1,,1014.9,
2019-09-06,17.1,13.5,30.1,0.0,,1.0,23.7,,1004.9,
2019-09-07,14.7,10.5,20.0,0.0,,281.0,32.7,,1007.2,
2019-09-08,14.1,10.9,19.8,0.0,,265.0,30.8,,1011.0,
2019-09-09,12.6,10.9,17.1,0.0,,239.0,33.3,,1012.5,
2019-09-10,12.8,7.6,16.1,0.2,,212.0,28.3,,1024.7,
2019-09-11,14.8,8.7,20.4,0.0,,351.0,14.9,,1029.0,
2019-09-12,19.1,8.8,27.3,0.0,,319.0,13.7,,1021.3,
2019-09-13,15.8,14.2,19.8,0.0,,108.0,16.7,,1021.2,
2019-09-14,14.5,10.8,19.5,0.0,,203.0,15.7,,1022.1,
2019-09-15,20.3,9.0,28.3,0.0,,349.0,14.6,,1020.3,
2019-09-16,15.5,14.1,28.4,0.0,,269.0,21.0,,1016.5,
2019-09-17,13.4,9.1,15.4,10.0,,171.0,38.2,,1021.9,
2019-09-18,15.1,10.3,17.2,42.0,,171.0,33.8,,1024.6,
2019-09-19,18.4,13.3,21.6,29.0,,72.0,14.8,,1026.0,
2019-09-20,19.4,14.3,22.7,0.6,,36.0,23.5,,1025.1,
2019-09-21,20.0,17.5,23.8,0.0,,28.0,26.2,,1019.6,
2019-09-22,17.3,17.1,23.1,0.2,,145.0,14.6,,1020.1,
2019-09-23,14.6,11.8,21.7,0.0,,238.0,19.7,,1022.7,
2019-09-24,15.6,9.1,21.8,0.0,,302.0,15.0,,1025.7,
2019-09-25,16.5,10.2,19.9,0.0,,187.0,16.5,,1026.9,
2019-09-26,18.0,13.1,21.8,0.0,,36.0,16.8,,1024.6,
2019-09-27,20.3,14.1,27.4,0.0,,314.0,11.5,,1017.3,
2019-09-28,15.3,14.8,18.7,0.0,,174.0,26.4,,1016.2,
2019-09-29,16.9,11.3,22.0,0.0,,13.0,15.6,,1018.6,
2019-09-30,15.1,13.1,17.8,1.8,,164.0,19.1,,1024.8,
2019-10-01,16.7,12.5,21.0,1.0,,70.0,17.3,,1029.9,
2019-10-02,19.6,12.0,25.3,0.0,,7.0,16.1,,1026.5,
2019-10-03,23.3,13.2,30.8,0.0,,345.0,13.3,,1021.9,
2019-10-04,19.5,16.5,34.4,0.0,,260.0,22.0,,1018.4,
2019-10-05,17.0,14.5,18.6,13.2,,149.0,15.9,,1022.6,
2019-10-06,19.6,14.5,23.3,0.6,,16.0,23.3,,1014.8,
2019-10-07,18.8,16.8,22.3,0.0,,148.0,18.9,,1010.8,
2019-10-08,14.4,15.9,23.0,0.0,,218.0,20.5,,1012.1,
2019-10-09,15.2,9.9,17.3,0.8,,212.0,31.6,,1021.5,
2019-10-10,15.6,12.1,18.6,0.6,,186.0,24.4,,1022.2,
2019-10-11,15.1,12.1,18.7,0.0,,147.0,14.2,,1019.0,
2019-10-12,14.3,11.7,18.9,10.8,,170.0,23.5,,1018.6,
2019-10-13,15.5,10.7,19.6,3.0,,197.0,15.0,,1020.4,
2019-10-14,18.8,12.2,23.3,0.0,,9.0,16.9,,1016.2,
2019-10-15,20.5,14.6,25.8,0.0,,2.0,16.7,,1011.9,
2019-10-16,20.1,17.0,25.5,0.0,,178.0,16.9,,1010.5,
2019-10-17,19.3,16.5,29.4,0.0,,258.0,24.6,,1008.0,
2019-10-18,18.5,13.2,24.7,0.0,,331.0,20.4,,1015.1,
2019-10-19,19.5,12.1,29.7,0.0,,302.0,21.1,,1013.8,
2019-10-20,16.6,12.2,21.2,0.0,,161.0,17.3,,1021.9,
2019-10-21,18.3,11.8,23.5,0.0,,42.0,13.9,,1025.9,
2019-10-22,20.1,13.4,24.8,0.0,,16.0,14.5,,1024.4,
2019-10-23,21.0,16.3,26.2,0.0,,26.0,18.6,,1021.1,
2019-10-24,22.2,17.5,27.8,0.0,,147.0,16.7,,1016.9,
2019-10-25,28.5,17.8,37.9,0.0,,352.0,19.9,,1010.2,
2019-10-26,22.4,22.6,32.2,0.0,,307.0,32.5,,1004.7,
2019-10-27,18.0,13.9,22.2,0.0,,95.0,19.2,,1014.9,
2019-10-28,18.0,13.5,22.0,0.0,,135.0,15.5,,1021.6,
2019-10-29,21.0,14.2,26.5,0.0,,5.0,17.6,,1021.5,
2019-10-30,21.5,16.9,28.9,0.0,,36.0,10.2,,1017.0,
2019-10-31,21.9,17.1,27.7,0.0,,64.0,16.7,,1016.3,
2019-11-01,21.9,17.9,27.2,0.0,,37.0,27.2,,1016.0,
2019-11-02,21.6,17.7,27.6,0.0,,35.0,30.9,,1014.3,
2019-11-03,21.5,16.8,32.6,0.0,,24.0,13.8,,1012.0,
2019-11-04,19.2,15.9,24.1,16.0,,50.0,17.8,,1013.0,
2019-11-05,15.5,14.6,18.8,0.2,,201.0,27.6,,1014.7,
2019-11-06,23.9,11.8,30.2,0.0,,338.0,17.9,,1010.8,
2019-11-07,23.9,18.1,30.5,0.0,,33.0,24.2,,1003.7,
2019-11-08,20.2,18.2,31.8,0.0,,303.0,29.4,,1002.3,
2019-11-09,16.6,11.6,19.6,0.0,,198.0,21.4,,1010.9,
2019-11-10,19.0,14.3,23.6,0.0,,204.0,21.2,,1012.3,
2019-11-11,21.5,15.3,27.5,0.0,,357.0,19.4,,1014.0,
2019-11-12,23.5,15.2,37.6,0.0,,310.0,25.7,,1006.0,
2019-11-13,18.8,13.4,21.9,0.0,,146.0,20.9,,1011.9,
2019-11-14,20.8,15.5,25.8,0.0,,352.0,19.2,,1012.9,
2019-11-15,23.9,16.2,33.5,0.0,,307.0,15.9,,1008.7,
2019-11-16,19.1,16.9,22.6,0.0,,127.0,22.5,,1014.8,
2019-11-17,18.6,16.9,22.0,0.2,,142.0,21.4,,1016.6,
2019-11-18,21.6,15.7,26.9,0.0,,29.0,20.2,,1016.1,
2019-11-19,23.4,15.7,34.6,0.0,,321.0,20.1,,1010.8,
2019-11-20,20.4,17.0,23.6,0.0,,145.0,19.8,,1016.8,
2019-11-21,23.0,17.0,29.1,0.0,,7.0,22.1,,1013.3,
2019-11-22,19.3,19.5,21.7,0.0,,161.0,21.8,,1012.2,
2019-11-23,19.8,17.6,22.0,1.4,,162.0,18.4,,1015.0,
2019-11-24,20.3,18.1,23.1,0.0,,152.0,21.9,,1017.3,
2019-11-25,24.3,18.9,31.8,0.0,,17.0,17.6,,1010.4,
2019-11-26,22.8,18.6,36.9,6.6,,327.0,29.8,,1004.0,
2019-11-27,19.3,13.7,22.7,0.0,,125.0,19.1,,1014.9,
2019-11-28,22.6,15.4,27.5,0.0,,17.0,18.9,,1015.9,
2019-11-29,23.0,20.2,29.2,0.0,,40.0,20.4,,1012.4,
2019-11-30,19.2,19.0,22.4,0.0,,164.0,24.2,,1007.5,
2019-12-01,20.1,16.7,23.8,0.0,,88.0,20.2,,1003.1,
2019-12-02,18.1,16.4,23.3,0.0,,278.0,30.9,,996.2,
2019-12-03,22.9,14.0,27.7,0.0,,316.0,16.9,,1004.2,
2019-12-04,21.9,18.5,30.7,0.0,,311.0,16.6,,1007.9,
2019-12-05,24.8,16.0,33.6,0.0,,297.0,12.0,,1007.1,
2019-12-06,21.8,17.1,28.1,0.0,,120.0,17.2,,1006.6,
2019-12-07,21.6,17.3,26.2,0.0,,105.0,16.0,,1012.3,
2019-12-08,22.4,18.5,25.9,0.0,,70.0,22.4,,1019.2,
2019-12-09,22.9,20.6,27.1,0.0,,35.0,27.8,,1019.2,
2019-12-10,21.0,19.6,34.7,0.0,,110.0,22.5,,1013.1,
