time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2019-03-07,27.4,24.9,31.0,,,30.0,13.3,,1012.0,
2019-03-08,27.1,25.0,30.8,,,31.0,12.1,,1012.1,
2019-03-09,27.2,23.1,31.7,,,33.0,9.8,,1012.3,
2019-03-10,27.2,23.1,32.1,,,32.0,8.6,,1012.3,
2019-03-11,27.6,22.7,31.7,,,27.0,9.5,,1012.1,
2019-03-12,27.3,24.3,31.3,,,34.0,10.3,,1012.2,
2019-03-13,27.8,22.7,30.5,,,32.0,11.9,,1013.1,
2019-03-14,27.5,22.8,32.0,,,28.0,14.3,,1013.9,
2019-03-15,27.3,22.5,31.8,,,24.0,13.1,,1013.2,
2019-03-16,27.6,24.7,32.3,,,25.0,13.9,,1012.6,
2019-03-17,26.6,25.1,30.5,,,21.0,15.8,,1012.6,
2019-03-18,27.8,24.6,31.3,,,19.0,15.8,,1012.0,
2019-03-19,26.7,25.7,28.9,1.3,,22.0,16.3,,1011.4,
2019-03-20,28.2,24.1,31.8,0.8,,29.0,15.8,,1011.3,
2019-03-21,27.9,25.4,32.1,1.0,,36.0,13.2,,1011.5,
2019-03-22,27.5,23.7,30.3,0.0,,37.0,10.3,,1011.4,
2019-03-23,28.4,23.4,30.2,,,34.0,11.2,,1011.6,
2019-03-24,28.2,25.2,30.5,,,35.0,13.9,,1011.8,
2019-03-25,27.5,25.2,31.4,,,39.0,13.4,,1012.4,
2019-03-26,27.5,23.8,31.8,,,32.0,13.1,,1013.2,
2019-03-27,25.6,25.4,29.1,,,26.0,14.1,,1013.3,
2019-03-28,28.4,23.5,32.1,,,29.0,12.8,,1012.2,
2019-03-29,27.2,25.0,32.3,,,43.0,10.2,,1011.0,
2019-03-30,27.7,23.0,30.1,,,42.0,11.3,,1011.5,
2019-03-31,27.8,23.0,31.8,,,36.0,12.8,,1012.2,
2019-04-01,27.5,23.9,30.9,,,29.0,14.3,,1012.7,
2019-04-02,27.9,25.2,31.2,,,32.0,14.0,,1012.4,
2019-04-03,27.8,25.3,31.8,,,39.0,12.9,,1012.4,
2019-04-04,28.0,23.7,32.0,,,38.0,12.7,,1012.5,
2019-04-05,28.7,24.5,31.8,,,34.0,12.6,,1011.8,
2019-04-06,27.7,25.8,31.4,3.3,,31.0,12.3,,1011.7,
2019-04-07,29.4,25.5,33.2,0.5,,34.0,11.9,,1011.3,
2019-04-08,27.6,25.7,31.6,0.0,,28.0,14.1,,1010.4,
2019-04-09,26.9,26.3,30.8,2.8,,33.0,13.1,,1010.4,
2019-04-10,28.0,25.6,31.4,10.4,,36.0,10.7,,1010.7,
2019-04-11,28.9,26.3,30.9,6.1,,38.0,9.7,,1010.1,
2019-04-12,29.5,26.6,33.9,0.0,,43.0,10.6,,1010.4,
2019-04-13,28.9,27.1,31.6,,,55.0,11.5,,1011.3,
2019-04-14,28.5,24.8,32.6,,,39.0,11.3,,1011.6,
2019-04-15,28.7,26.2,33.5,,,46.0,11.0,,1011.2,
2019-04-16,29.1,24.5,33.6,,,43.0,10.8,,1011.2,
2019-04-17,28.7,24.7,33.4,,,54.0,9.4,,1010.9,
2019-04-18,29.4,25.4,34.5,,,57.0,10.0,,1010.9,
2019-04-19,29.2,25.8,33.1,,,55.0,10.7,,1010.0,
2019-04-20,29.3,26.4,34.7,,,48.0,11.4,,1009.0,
2019-04-21,29.2,24.9,31.5,,,52.0,11.5,,1008.8,
2019-04-22,29.1,24.5,32.7,,,50.0,13.3,,1009.2,
2019-04-23,29.2,25.9,32.4,,,47.0,13.9,,1009.6,
2019-04-24,29.2,27.1,33.4,,,46.0,13.7,,1010.1,
2019-04-25,28.9,24.8,32.6,,,45.0,13.8,,1009.5,
2019-04-26,29.4,25.6,33.7,,,45.0,14.0,,1009.4,
2019-04-27,29.2,25.5,33.0,,,42.0,15.3,,1009.7,
2019-04-28,28.8,26.7,33.6,,,40.0,14.1,,1010.1,
2019-04-29,29.4,25.4,33.7,,,42.0,13.0,,1010.4,
2019-04-30,29.9,25.7,33.6,,,49.0,10.2,,1009.6,
2019-05-01,29.4,27.0,32.9,,,63.0,7.7,,1009.5,
2019-05-02,29.7,27.2,34.2,,,77.0,7.4,,1009.9,
2019-05-03,29.7,26.6,34.4,,,73.0,6.8,,1010.6,
2019-05-04,29.7,26.7,35.2,,,130.0,6.5,,1010.6,
2019-05-05,29.4,26.8,33.3,,,113.0,6.2,,1009.7,
2019-05-06,30.4,26.1,35.3,,,186.0,7.6,,1008.7,
2019-05-07,30.3,26.9,34.8,,,206.0,9.7,,1007.8,
2019-05-08,30.4,26.3,36.1,,,220.0,8.6,,1007.2,
2019-05-09,28.9,27.4,33.3,,,233.0,7.7,,1007.6,
2019-05-10,30.0,26.6,35.2,,,234.0,6.9,,1009.2,
2019-05-11,29.8,26.9,33.1,,,227.0,6.5,,1010.2,
2019-05-12,30.7,27.0,35.4,1.8,,38.0,7.2,,1010.3,
2019-05-13,31.2,27.1,35.4,0.0,,52.0,8.1,,1010.1,
2019-05-14,30.7,27.0,35.2,,,52.0,8.8,,1010.1,
2019-05-15,30.4,27.9,35.0,,,72.0,7.3,,1010.6,
2019-05-16,30.7,27.6,35.3,,,50.0,6.9,,1009.6,
2019-05-17,29.1,25.3,34.1,,,192.0,7.0,,1009.3,
2019-05-18,30.2,26.4,35.1,,,202.0,8.0,,1009.4,
2019-05-19,30.3,26.8,34.9,,,182.0,6.9,,1009.9,
2019-05-20,30.4,27.2,35.8,,,201.0,7.5,,1009.7,
2019-05-21,29.7,27.3,34.2,,,220.0,7.2,,1009.2,
2019-05-22,29.9,26.9,35.6,,,220.0,7.9,,1009.3,
2019-05-23,28.9,26.9,33.7,,,220.0,7.0,,1009.7,
2019-05-24,29.5,26.3,34.3,,,316.0,6.2,,1009.6,
2019-05-25,29.7,26.8,33.6,0.0,,47.0,6.8,,1009.2,
2019-05-26,30.2,26.9,34.0,,,82.0,6.8,,1009.2,
2019-05-27,30.4,26.9,32.5,,,55.0,7.2,,1009.7,
2019-05-28,30.3,27.4,34.8,,,39.0,8.6,,1009.5,
2019-05-29,30.8,26.6,34.5,,,47.0,9.2,,1008.6,
2019-05-30,30.7,27.4,33.7,,,48.0,9.6,,1008.7,
2019-05-31,30.8,28.0,32.9,,,47.0,9.5,,1008.8,
2019-06-01,30.4,27.8,32.8,,,49.0,10.6,,1008.4,
2019-06-02,30.3,27.9,32.5,,,43.0,9.7,,1008.1,
2019-06-03,30.8,27.7,35.1,,,41.0,9.6,,1008.4,
2019-06-04,29.9,27.9,34.9,,,52.0,9.6,,1008.7,
2019-06-05,28.5,26.6,33.9,0.0,,44.0,9.6,,1009.5,
2019-06-06,28.8,24.8,33.2,12.4,,41.0,10.1,,1010.0,
2019-06-07,30.2,27.1,34.3,0.0,,35.0,9.6,,1010.5,
2019-06-08,29.9,26.5,34.2,,,40.0,9.2,,1009.8,
2019-06-09,29.3,27.2,33.5,,,110.0,7.1,,1008.8,
2019-06-10,30.0,26.9,34.5,,,222.0,8.5,,1008.6,
2019-06-11,30.4,25.8,34.9,,,220.0,10.0,,1009.2,
2019-06-12,30.7,27.5,34.9,,,207.0,7.9,,1009.7,
2019-06-13,30.7,27.6,33.9,,,196.0,7.9,,1009.0,
2019-06-14,29.6,27.3,35.1,1.0,,216.0,9.5,,1008.8,
2019-06-15,30.1,26.7,34.9,1.8,,217.0,9.7,,1009.0,
2019-06-16,30.3,26.9,34.4,0.0,,216.0,9.1,,1009.4,
2019-06-17,30.3,26.5,34.2,0.0,,93.0,7.5,,1010.4,
2019-06-18,30.8,27.1,34.6,,,36.0,8.2,,1010.1,
2019-06-19,30.7,27.5,34.8,,,30.0,7.9,,1008.8,
2019-06-20,30.3,27.3,35.1,,,93.0,7.4,,1008.6,
2019-06-21,30.4,27.0,34.4,0.0,,193.0,7.5,,1008.7,
2019-06-22,30.2,26.7,35.1,,,208.0,6.9,,1007.8,
2019-06-23,27.9,26.0,34.0,35.1,,228.0,8.3,,1008.1,
2019-06-24,28.1,23.7,32.8,,,226.0,11.3,,1009.9,
2019-06-25,30.0,24.0,34.3,,,226.0,11.1,,1010.1,
2019-06-26,29.0,26.9,33.9,,,226.0,11.8,,1008.9,
2019-06-27,29.5,26.8,33.3,,,224.0,14.1,,1008.5,
2019-06-28,29.3,27.1,32.7,,,222.0,15.7,,1008.7,
2019-06-29,29.2,27.3,34.1,0.0,,224.0,14.7,,1008.4,
2019-06-30,28.4,26.2,32.2,0.8,,223.0,15.4,,1008.0,
2019-07-01,28.6,26.3,32.4,0.5,,221.0,12.9,,1008.6,
2019-07-02,28.7,25.3,32.8,0.0,,209.0,8.0,,1010.0,
2019-07-03,28.3,25.8,33.7,,,36.0,7.4,,1010.8,
2019-07-04,27.5,23.7,32.2,,,23.0,7.5,,1011.2,
2019-07-05,28.4,24.6,32.0,,,211.0,6.5,,1010.0,
2019-07-06,29.0,25.8,32.3,,,226.0,7.9,,1009.0,
2019-07-07,29.2,26.3,33.3,,,229.0,8.8,,1010.1,
2019-07-08,28.8,24.7,32.2,,,227.0,7.8,,1011.2,
2019-07-09,28.2,23.9,32.3,39.9,,225.0,7.5,,1010.5,
2019-07-10,28.6,25.4,32.5,0.0,,220.0,7.8,,1010.9,
2019-07-11,29.3,25.8,32.6,,,12.0,7.0,,1012.3,
2019-07-12,28.7,26.3,33.0,,,20.0,7.4,,1011.0,
2019-07-13,26.8,25.5,31.7,,,222.0,8.3,,1009.6,
2019-07-14,27.3,25.0,29.2,,,227.0,11.2,,1008.2,
2019-07-15,27.2,25.1,30.1,,,227.0,15.4,,1006.7,
2019-07-16,27.2,24.9,28.7,1.0,,222.0,20.2,,1005.5,
2019-07-17,29.0,25.1,31.4,0.5,,216.0,19.8,,1005.8,
2019-07-18,29.1,26.7,32.3,0.0,,217.0,13.6,,1007.8,
2019-07-19,29.6,25.9,34.3,,,218.0,8.6,,1008.5,
2019-07-20,29.8,26.3,33.3,,,19.0,6.7,,1009.3,
2019-07-21,28.4,26.6,32.8,,,7.0,6.9,,1008.6,
2019-07-22,27.2,24.9,32.4,,,223.0,6.3,,1007.6,
2019-07-23,27.7,24.9,32.1,,,222.0,7.8,,1007.6,
2019-07-24,28.3,25.4,31.5,,,222.0,11.3,,1008.8,
2019-07-25,28.9,25.8,32.2,,,224.0,13.1,,1010.4,
2019-07-26,29.0,25.5,32.6,,,230.0,12.6,,1009.5,
2019-07-27,27.5,26.1,32.1,,,229.0,12.4,,1008.5,
2019-07-28,26.2,25.4,29.1,3.3,,227.0,12.4,,1009.4,
2019-07-29,28.1,24.1,31.4,,,227.0,11.4,,1010.0,
2019-07-30,28.8,25.8,32.3,0.0,,231.0,11.3,,1008.7,
2019-07-31,28.3,26.2,31.7,13.7,,230.0,14.4,,1008.4,
2019-08-01,29.1,26.7,31.9,0.0,,227.0,15.8,,1008.7,
2019-08-02,27.6,25.4,32.1,,,227.0,16.9,,1007.8,
2019-08-03,27.1,23.3,31.5,5.1,,223.0,18.1,,1006.8,
2019-08-04,28.5,24.3,32.4,,,220.0,18.5,,1005.9,
2019-08-05,28.9,26.3,31.5,,,220.0,20.1,,1005.5,
2019-08-06,28.1,26.6,31.3,,,221.0,20.8,,1004.8,
2019-08-07,29.5,26.5,31.5,,,218.0,21.5,,1004.0,
2019-08-08,29.5,27.4,32.2,0.0,,215.0,21.7,,1004.8,
2019-08-09,29.6,27.2,33.1,,,218.0,18.5,,1006.7,
2019-08-10,29.6,27.3,33.6,,,221.0,16.4,,1008.5,
2019-08-11,29.9,26.3,33.5,,,223.0,15.5,,1008.6,
2019-08-12,29.8,26.5,33.5,,,224.0,16.1,,1008.3,
2019-08-13,29.5,26.5,33.5,,,221.0,15.8,,1009.1,
2019-08-14,29.7,26.5,33.7,,,222.0,14.8,,1009.8,
2019-08-15,29.9,26.3,33.5,,,221.0,12.7,,1010.4,
2019-08-16,29.6,26.6,33.1,,,223.0,11.9,,1010.6,
2019-08-17,29.0,26.3,33.7,0.0,,227.0,9.1,,1010.9,
2019-08-18,28.7,25.3,33.5,0.0,,227.0,9.9,,1010.2,
2019-08-19,29.3,25.5,33.5,10.9,,225.0,10.4,,1008.8,
2019-08-20,27.9,26.0,33.2,0.0,,224.0,13.7,,1008.2,
2019-08-21,27.7,22.7,30.2,21.8,,229.0,14.9,,1008.6,
2019-08-22,27.7,26.1,31.6,0.0,,225.0,16.4,,1008.4,
2019-08-23,28.5,26.0,31.7,0.0,,222.0,18.2,,1009.0,
2019-08-24,29.2,26.5,33.1,0.5,,221.0,14.5,,1009.5,
2019-08-25,29.1,25.3,32.9,0.0,,210.0,8.1,,1009.5,
2019-08-26,27.9,26.1,32.7,,,232.0,8.8,,1008.0,
2019-08-27,27.7,25.9,29.9,,,220.0,17.0,,1005.9,
2019-08-28,29.1,26.3,32.5,,,220.0,17.5,,1007.9,
2019-08-29,28.7,26.1,32.1,,,223.0,12.6,,1009.6,
2019-08-30,29.2,26.1,33.3,,,234.0,8.6,,1009.3,
2019-08-31,27.7,25.7,31.3,,,234.0,6.6,,1008.2,
2019-09-01,26.6,25.3,30.8,,,219.0,7.6,,1007.7,
2019-09-02,28.4,24.3,29.8,,,221.0,13.3,,1008.3,
2019-09-03,28.2,26.2,32.0,,,221.0,12.0,,1009.8,
2019-09-04,28.8,24.9,32.5,,,214.0,8.9,,1009.5,
2019-09-05,29.1,26.6,32.9,,,220.0,10.8,,1009.1,
2019-09-06,29.4,26.7,33.1,,,222.0,13.1,,1008.7,
2019-09-07,29.5,26.6,33.5,,,223.0,14.0,,1009.6,
2019-09-08,29.3,26.5,33.9,,,222.0,12.8,,1009.9,
2019-09-09,29.2,26.1,33.6,,,225.0,11.4,,1009.7,
2019-09-10,29.4,26.4,32.6,,,225.0,11.5,,1009.9,
2019-09-11,28.5,26.3,33.4,,,232.0,16.0,,1008.8,
2019-09-12,27.8,25.4,31.6,,,225.0,19.5,,1005.9,
2019-09-13,26.9,26.0,31.6,11.7,,220.0,19.0,,1006.1,
2019-09-14,28.5,24.4,31.9,15.2,,220.0,18.5,,1008.4,
2019-09-15,28.5,26.7,31.4,0.3,,222.0,16.4,,1009.2,
2019-09-16,29.5,25.8,32.8,0.0,,220.0,15.7,,1008.4,
2019-09-17,29.5,27.0,33.5,,,218.0,16.1,,1008.3,
2019-09-18,28.9,26.8,33.7,,,218.0,15.1,,1009.9,
2019-09-19,29.0,26.5,33.3,,,220.0,13.6,,1010.6,
2019-09-20,28.6,25.9,33.3,,,220.0,12.9,,1009.6,
2019-09-21,28.7,26.3,34.3,,,217.0,11.6,,1009.7,
2019-09-22,29.4,25.3,34.7,,,252.0,6.5,,1011.4,
2019-09-23,28.9,25.4,31.6,,,20.0,6.7,,1012.7,
2019-09-24,29.7,25.5,33.5,,,22.0,7.7,,1012.1,
2019-09-25,29.6,26.8,33.8,,,16.0,8.3,,1011.5,
2019-09-26,30.0,26.7,34.5,,,17.0,6.4,,1011.4,
2019-09-27,29.7,26.3,34.4,,,12.0,6.2,,1011.3,
2019-09-28,29.6,25.9,33.8,,,340.0,5.3,,1010.7,
2019-09-29,30.1,26.7,34.4,,,211.0,8.6,,1010.4,
2019-09-30,28.9,25.4,33.3,9.9,,213.0,6.9,,1010.6,
2019-10-01,29.2,25.7,31.0,0.0,,15.0,5.2,,1011.4,
2019-10-02,29.2,24.6,32.9,7.1,,20.0,6.0,,1011.8,
2019-10-03,27.9,25.7,32.9,0.0,,2.0,7.1,,1011.0,
2019-10-04,28.0,24.9,32.7,,,350.0,6.3,,1009.9,
2019-10-05,27.8,24.0,32.5,,,300.0,5.8,,1010.1,
2019-10-06,29.3,25.2,33.0,,,16.0,7.5,,1010.1,
2019-10-07,29.5,26.4,33.4,,,15.0,10.0,,1009.4,
2019-10-08,28.8,26.3,32.1,,,358.0,7.2,,1009.1,
2019-10-09,28.4,25.4,32.7,0.0,,354.0,6.8,,1008.9,
2019-10-10,26.8,25.4,29.3,26.4,,341.0,5.6,,1009.3,
2019-10-11,27.3,24.5,32.3,3.3,,344.0,5.7,,1009.4,
2019-10-12,27.7,24.1,32.2,13.5,,9.0,5.8,,1009.2,
2019-10-13,28.0,24.4,31.1,44.2,,10.0,8.1,,1009.7,
2019-10-14,27.7,25.1,31.2,0.0,,15.0,7.6,,1010.6,
2019-10-15,28.5,25.4,31.4,0.0,,16.0,10.0,,1010.5,
2019-10-16,28.5,25.9,32.0,,,15.0,11.3,,1009.7,
2019-10-17,27.5,26.2,31.1,16.0,,17.0,7.8,,1010.0,
2019-10-18,28.9,24.9,32.6,0.0,,12.0,7.3,,1010.4,
2019-10-19,29.0,25.8,31.1,,,17.0,8.0,,1010.5,
2019-10-20,29.2,26.0,31.3,,,16.0,7.7,,1010.5,
2019-10-21,29.2,26.0,32.8,1.0,,19.0,7.5,,1009.3,
2019-10-22,29.2,24.9,32.9,20.8,,27.0,7.2,,1008.1,
2019-10-23,28.7,26.1,32.8,0.0,,26.0,7.9,,1008.4,
2019-10-24,29.3,24.1,32.6,21.1,,21.0,9.0,,1009.9,
2019-10-25,29.4,26.3,31.9,0.0,,17.0,10.4,,1010.3,
2019-10-26,28.4,26.9,32.3,,,15.0,11.5,,1009.5,
2019-10-27,27.2,25.4,31.4,,,13.0,9.8,,1007.6,
2019-10-28,28.3,24.6,31.9,,,159.0,6.4,,1007.9,
2019-10-29,29.0,25.5,32.9,,,24.0,6.4,,1008.8,
2019-10-30,27.3,25.6,32.4,,,3.0,8.7,,1009.2,
2019-10-31,27.5,23.8,31.1,114.0,,15.0,8.3,,1008.2,
2019-11-01,28.0,25.0,30.7,8.9,,8.0,7.7,,1007.5,
2019-11-02,27.7,25.4,30.7,1.0,,37.0,5.9,,1007.3,
2019-11-03,28.9,25.1,32.1,5.3,,218.0,6.6,,1008.7,
2019-11-04,29.2,25.3,32.9,0.0,,220.0,9.6,,1009.5,
2019-11-05,27.5,26.0,32.1,,,219.0,10.1,,1007.9,
2019-11-06,28.4,24.9,31.3,,,218.0,11.0,,1006.8,
2019-11-07,28.8,25.7,31.4,,,211.0,12.1,,1007.8,
2019-11-08,27.4,26.0,32.6,,,212.0,9.0,,1009.4,
2019-11-09,29.0,24.3,32.5,,,229.0,5.8,,1010.2,
2019-11-10,28.5,25.6,31.3,,,251.0,6.6,,1009.9,
2019-11-11,27.0,25.5,32.7,,,346.0,7.8,,1009.2,
2019-11-12,27.9,24.8,30.9,,,2.0,12.0,,1009.2,
2019-11-13,28.1,25.6,31.1,,,331.0,8.3,,1008.8,
2019-11-14,28.8,24.8,31.3,,,237.0,7.2,,1007.9,
2019-11-15,29.2,24.9,33.9,,,225.0,9.5,,1007.8,
2019-11-16,28.7,25.8,31.6,,,234.0,6.5,,1009.2,
2019-11-17,28.3,26.0,31.3,,,225.0,6.3,,1009.6,
2019-11-18,28.9,25.5,33.1,,,129.0,5.2,,1009.9,
2019-11-19,28.0,26.1,33.0,1.0,,8.0,6.0,,1008.8,
2019-11-20,29.2,25.7,33.5,0.0,,11.0,5.5,,1008.5,
2019-11-21,28.3,26.0,32.5,,,17.0,5.8,,1009.4,
2019-11-22,28.5,25.4,31.7,,,26.0,8.3,,1010.6,
2019-11-23,28.9,25.7,32.3,,,19.0,10.6,,1010.6,
2019-11-24,28.9,25.6,32.2,3.0,,18.0,11.7,,1010.3,
2019-11-25,28.8,26.2,31.1,0.0,,18.0,11.3,,1009.6,
2019-11-26,26.4,24.9,29.8,182.1,,18.0,11.5,,1009.4,
2019-11-27,28.2,24.9,31.3,18.0,,16.0,12.4,,1009.0,
2019-11-28,29.0,24.7,32.7,5.8,,15.0,14.0,,1008.9,
2019-11-29,27.5,25.9,31.8,0.0,,14.0,17.8,,1009.5,
2019-11-30,27.6,25.9,31.9,0.0,,10.0,20.1,,1010.1,
2019-12-01,27.9,24.6,32.3,0.0,,356.0,13.6,,1008.0,
2019-12-02,26.7,25.0,28.1,6.6,,235.0,11.0,,1005.1,
2019-12-03,26.7,26.0,30.2,3.6,,202.0,16.4,,1005.8,
2019-12-04,28.3,24.5,33.4,41.7,,47.0,5.7,,1009.5,
2019-12-05,28.0,25.5,30.7,0.0,,18.0,7.8,,1010.4,
2019-12-06,28.2,25.0,30.4,,,13.0,6.8,,1010.1,
2019-12-07,28.0,24.8,31.1,,,5.0,9.1,,1010.1,
2019-12-08,27.8,25.1,31.5,,,9.0,13.6,,1010.3,
2019-12-09,28.3,25.5,31.8,,,13.0,14.7,,1010.1,
2019-12-10,28.3,26.1,31.8,0.0,,19.0,12.5,,1009.7,
2019-12-11,27.5,25.8,31.0,1.0,,21.0,12.7,,1009.6,
2019-12-12,27.0,25.6,31.9,0.0,,18.0,13.4,,1010.5,
2019-12-13,26.8,25.5,31.7,20.6,,21.0,14.0,,1011.8,
2019-12-14,28.5,23.7,31.1,21.3,,20.0,15.4,,1012.0,
2019-12-15,28.8,26.0,31.7,0.0,,25.0,15.6,,1011.1,
2019-12-16,28.0,25.2,31.4,0.0,,25.0,15.8,,1010.4,
2019-12-17,26.9,26.4,29.3,0.0,,20.0,13.8,,1010.8,
2019-12-18,27.1,23.9,29.8,23.9,,21.0,14.4,,1010.9,
2019-12-19,26.9,25.3,30.6,0.0,,21.0,12.9,,1010.9,
2019-12-20,26.7,24.1,29.6,5.8,,20.0,11.1,,1010.6,
2019-12-21,26.3,25.1,29.6,0.5,,16.0,11.5,,1010.4,
2019-12-22,27.6,23.9,30.0,17.5,,19.0,12.7,,1009.8,
2019-12-23,27.7,25.1,30.9,0.0,,14.0,11.9,,1009.6,
2019-12-24,26.0,23.5,27.8,0.0,,328.0,10.3,,1009.3,
2019-12-25,28.0,24.6,31.9,56.6,,175.0,10.0,,1008.4,
2019-12-26,27.4,25.5,31.1,0.0,,54.0,5.5,,1009.9,
2019-12-27,27.8,25.0,31.5,1.0,,18.0,7.0,,1010.8,
2019-12-28,27.8,24.5,30.3,15.5,,32.0,10.3,,1011.6,
2019-12-29,27.6,25.6,30.4,0.0,,33.0,13.6,,1012.6,
2019-12-30,27.3,25.0,29.2,,,29.0,13.4,,1013.3,
2019-12-31,27.2,24.1,30.8,,,26.0,16.8,,1013.7,
2020-01-01,27.8,24.8,32.3,2.3,,24.0,17.7,,1013.8,
2020-01-02,27.4,25.7,30.5,1.5,,20.0,18.7,,1013.8,
2020-01-03,27.0,25.5,30.7,9.4,,20.0,17.1,,1013.0,
2020-01-04,27.2,23.4,30.3,0.5,,19.0,15.5,,1011.4,
2020-01-05,27.8,24.5,29.8,0.0,,22.0,15.7,,1011.4,
2020-01-06,27.9,25.7,30.4,2.0,,26.0,14.6,,1011.7,
2020-01-07,27.8,24.3,30.4,0.0,,26.0,13.2,,1011.4,
2020-01-08,27.3,25.3,31.1,,,26.0,13.4,,1011.3,
2020-01-09,27.1,23.9,30.2,14.0,,20.0,14.5,,1010.7,
2020-01-10,27.9,25.5,31.6,0.5,,22.0,14.0,,1009.4,
2020-01-11,27.7,25.6,29.6,1.0,,23.0,13.4,,1008.8,
2020-01-12,25.6,25.4,28.1,0.5,,11.0,12.1,,1008.6,
2020-01-13,27.5,23.7,30.3,0.3,,11.0,11.0,,1008.6,
2020-01-14,27.9,25.1,31.2,0.0,,14.0,12.6,,1009.8,
2020-01-15,28.3,25.7,31.3,,,16.0,13.0,,1010.9,
2020-01-16,28.3,25.9,30.3,0.0,,21.0,12.2,,1010.7,
2020-01-17,28.4,25.5,31.8,2.0,,29.0,9.8,,1011.4,
2020-01-18,28.3,25.5,30.2,0.0,,22.0,10.6,,1011.5,
2020-01-19,27.5,25.1,31.1,,,22.0,13.0,,1012.3,
2020-01-20,26.3,25.6,28.3,5.6,,23.0,17.8,,1014.0,
2020-01-21,27.2,23.7,30.1,8.6,,23.0,18.1,,1016.2,
2020-01-22,27.1,25.1,29.3,0.3,,27.0,17.7,,1015.1,
2020-01-23,27.9,25.0,30.8,1.3,,21.0,15.8,,1013.7,
2020-01-24,27.9,25.4,31.1,0.0,,22.0,14.1,,1012.1,
2020-01-25,27.4,26.0,30.9,3.3,,29.0,10.5,,1011.4,
2020-01-26,28.0,25.0,31.9,0.0,,26.0,8.3,,1010.6,
2020-01-27,28.6,25.0,32.5,,,23.0,7.7,,1010.3,
2020-01-28,28.3,25.7,32.6,,,23.0,8.5,,1010.8,
2020-01-29,28.5,25.5,32.3,,,19.0,9.3,,1011.0,
2020-01-30,27.7,25.5,31.2,,,13.0,11.8,,1010.6,
2020-01-31,27.4,24.4,31.5,,,15.0,15.8,,1011.8,
2020-02-01,26.9,24.8,30.4,,,22.0,18.7,,1013.9,
2020-02-02,26.4,24.6,30.3,,,22.0,20.2,,1014.5,
2020-02-03,26.6,23.8,29.8,,,24.0,19.4,,1014.4,
2020-02-04,26.9,22.5,29.3,,,18.0,16.4,,1012.9,
2020-02-05,27.2,24.3,31.7,,,10.0,15.8,,1011.2,
2020-02-06,25.4,24.1,27.1,57.4,,16.0,15.5,,1010.8,
2020-02-07,26.3,25.2,29.7,30.5,,24.0,12.5,,1011.6,
2020-02-08,27.0,25.0,30.5,37.1,,26.0,12.5,,1012.6,
2020-02-09,27.1,24.5,29.7,0.0,,23.0,14.7,,1013.4,
2020-02-10,26.0,23.4,29.4,47.0,,20.0,21.0,,1013.8,
2020-02-11,26.5,24.6,29.9,4.1,,20.0,21.5,,1015.6,
2020-02-12,26.1,23.8,29.4,0.0,,25.0,17.5,,1015.3,
2020-02-13,26.8,24.0,28.6,3.8,,28.0,12.5,,1014.2,
2020-02-14,28.0,24.2,30.6,0.0,,31.0,13.9,,1013.2,
2020-02-15,27.6,25.8,30.5,,,31.0,14.8,,1013.1,
2020-02-16,27.6,24.0,30.2,,,30.0,13.4,,1013.0,
2020-02-17,26.6,25.4,30.2,0.0,,18.0,16.4,,1013.0,
2020-02-18,26.8,24.7,30.6,1.0,,21.0,19.0,,1013.7,
2020-02-19,26.8,24.9,30.5,0.0,,21.0,20.1,,1013.6,
2020-02-20,26.3,24.7,29.7,2.8,,22.0,21.0,,1014.0,
2020-02-21,26.7,24.1,30.8,9.4,,27.0,19.1,,1014.8,
2020-02-22,26.9,23.7,30.2,5.3,,25.0,18.8,,1015.5,
2020-02-23,27.2,23.7,30.7,0.0,,23.0,18.0,,1014.7,
2020-02-24,27.9,24.2,30.4,0.8,,27.0,16.3,,1013.4,
2020-02-25,27.8,24.8,31.3,0.0,,27.0,16.7,,1012.4,
2020-02-26,28.0,25.4,30.1,1.0,,31.0,14.7,,1011.8,
2020-02-27,26.9,25.3,30.7,0.0,,26.0,16.1,,1011.7,
2020-02-28,26.8,24.7,29.9,4.8,,24.0,17.7,,1011.4,
2020-02-29,27.4,25.0,30.5,0.5,,29.0,17.1,,1011.5,
2020-03-01,27.4,24.3,30.7,0.0,,30.0,13.7,,1011.5,
2020-03-02,27.5,24.7,30.9,,,29.0,15.4,,1011.4,
2020-03-03,27.5,24.1,30.2,,,32.0,15.6,,1012.0,
2020-03-04,28.3,25.2,30.7,,,27.0,14.5,,1011.4,
2020-03-05,28.1,26.0,32.1,,,13.0,14.3,,1010.4,
2020-03-06,27.7,26.0,32.3,,,13.0,14.6,,1010.6,
2020-03-07,28.2,25.8,31.2,,,26.0,12.3,,1011.4,
2020-03-08,28.3,26.1,32.5,,,48.0,8.3,,1011.1,
2020-03-09,27.8,25.4,32.7,,,60.0,7.6,,1010.6,
2020-03-10,28.2,24.0,32.8,,,43.0,8.3,,1011.1,
2020-03-11,28.5,25.8,30.8,,,37.0,10.7,,1012.9,
2020-03-12,28.2,25.8,32.9,,,37.0,14.8,,1013.7,
2020-03-13,27.7,25.7,30.9,,,35.0,12.2,,1014.3,
2020-03-14,27.5,23.9,32.9,,,35.0,11.7,,1012.4,
